Bond_Sale_Date,Bond_ID,Sale_Amount,Bond_Maturity_Date,Bond_Type,Interest_Rate
2024-08-07 23:16:22.643622,BOND_109,18307.42,2024-03-31 23:16:22.683105,Government Bond,2.69
2023-11-22 23:16:22.643622,BOND_72,11316.49,2024-08-09 23:16:22.683105,Government Bond,2.32
2024-01-10 23:16:22.643622,BOND_129,14904.58,2024-10-18 23:16:22.683105,Corporate Bond,3.93
2023-10-13 23:16:22.643622,BOND_158,28612.21,2024-08-19 23:16:22.683105,Government Bond,3.87
2024-02-14 23:16:22.643622,BOND_63,47386.57,2024-11-20 23:16:22.683105,Government Bond,1.06
2024-02-11 23:16:22.643622,BOND_62,29960.63,2024-03-14 23:16:22.683105,Corporate Bond,4.03
2024-05-05 23:16:22.643622,BOND_77,39249.51,2025-01-05 23:16:22.683105,Corporate Bond,2.35
2024-02-06 23:16:22.643622,BOND_191,10093.67,2023-12-19 23:16:22.683105,Government Bond,3.83
2024-06-19 23:16:22.643622,BOND_126,27559.14,2024-02-22 23:16:22.683105,Corporate Bond,1.16
2024-05-10 23:16:22.643622,BOND_3,34507.61,2024-07-29 23:16:22.683105,Corporate Bond,2.23
2024-06-30 23:16:22.643622,BOND_17,28635.37,2024-09-18 23:16:22.683105,Corporate Bond,1.51
2024-01-25 23:16:22.643622,BOND_128,12277.11,2024-11-29 23:16:22.683105,Corporate Bond,2.97
2024-08-12 23:16:22.643622,BOND_151,16659.66,2024-07-31 23:16:22.683105,Corporate Bond,4.4
2024-07-13 23:16:22.643622,BOND_26,33276.26,2024-08-06 23:16:22.683105,Corporate Bond,2.44
2024-02-20 23:16:22.643622,BOND_13,35922.47,2024-03-19 23:16:22.683105,Government Bond,3.51
2024-06-04 23:16:22.643622,BOND_170,12685.56,2024-03-17 23:16:22.683105,Government Bond,2.12
2024-07-30 23:16:22.643622,BOND_35,11903.35,2024-04-14 23:16:22.683105,Corporate Bond,1.68
2024-04-29 23:16:22.643622,BOND_68,22807.71,2025-02-13 23:16:22.683105,Corporate Bond,3.23
2024-04-01 23:16:22.643622,BOND_64,48785.54,2025-06-07 23:16:22.683105,Government Bond,3.7
2024-08-07 23:16:22.643622,BOND_77,43068.37,2025-01-09 23:16:22.683105,Corporate Bond,4.58
2024-01-14 23:16:22.643622,BOND_119,12896.42,2024-11-15 23:16:22.683105,Corporate Bond,4.04
2023-10-30 23:16:22.643622,BOND_142,47743.79,2024-06-01 23:16:22.683105,Corporate Bond,4.9
2023-10-26 23:16:22.643622,BOND_93,33460.18,2024-12-26 23:16:22.683105,Corporate Bond,2.98
2024-07-05 23:16:22.643622,BOND_109,48570.94,2025-06-10 23:16:22.683105,Government Bond,4.79
2024-09-09 23:16:22.643622,BOND_112,49018.5,2024-10-19 23:16:22.683105,Government Bond,4.46
2024-01-29 23:16:22.643622,BOND_138,30077.99,2025-01-16 23:16:22.683105,Corporate Bond,1.56
2024-03-12 23:16:22.643622,BOND_124,24539.89,2024-06-07 23:16:22.683105,Government Bond,3.75
2024-04-04 23:16:22.643622,BOND_125,25540.24,2024-12-11 23:16:22.683105,Corporate Bond,3.47
2024-01-16 23:16:22.643622,BOND_52,45773.09,2025-01-31 23:16:22.683105,Corporate Bond,2.19
2024-04-24 23:16:22.643622,BOND_55,13379.14,2025-01-22 23:16:22.683105,Corporate Bond,1.63
2023-11-25 23:16:22.643622,BOND_14,34343.64,2024-09-30 23:16:22.683105,Government Bond,3.53
2024-03-09 23:16:22.643622,BOND_31,10688.68,2024-08-27 23:16:22.683105,Corporate Bond,2.11
2024-03-02 23:16:22.643622,BOND_110,10344.67,2024-07-13 23:16:22.683105,Government Bond,2.46
2024-06-09 23:16:22.643622,BOND_195,12999.28,2025-09-19 23:16:22.683105,Corporate Bond,2.56
2023-11-12 23:16:22.643622,BOND_6,24579.04,2024-12-21 23:16:22.683105,Government Bond,4.5
2024-06-08 23:16:22.643622,BOND_101,43922.74,2025-02-10 23:16:22.683105,Government Bond,4.28
2024-07-23 23:16:22.643622,BOND_128,43173.47,2024-03-02 23:16:22.683105,Government Bond,1.53
2023-12-06 23:16:22.643622,BOND_47,19095.14,2025-01-23 23:16:22.683105,Corporate Bond,2.59
2024-08-05 23:16:22.643622,BOND_128,42732.22,2024-09-26 23:16:22.683105,Government Bond,4.4
2024-06-24 23:16:22.643622,BOND_42,28730.15,2024-12-30 23:16:22.683105,Government Bond,2.13
2024-05-16 23:16:22.643622,BOND_134,34511.08,2025-02-08 23:16:22.683105,Corporate Bond,3.66
2024-06-25 23:16:22.643622,BOND_119,43643.9,2024-10-04 23:16:22.683105,Government Bond,2.35
2023-12-20 23:16:22.643622,BOND_181,31777.19,2024-10-20 23:16:22.683105,Government Bond,1.82
2023-10-26 23:16:22.643622,BOND_154,12814.23,2024-08-11 23:16:22.683105,Corporate Bond,2.55
2024-08-15 23:16:22.643622,BOND_84,20618.01,2025-03-26 23:16:22.683105,Government Bond,2.74
2024-07-26 23:16:22.643622,BOND_118,34445.46,2024-12-16 23:16:22.683105,Corporate Bond,3.54
2024-08-21 23:16:22.643622,BOND_69,11598.15,2025-08-14 23:16:22.683105,Government Bond,3.83
2023-11-13 23:16:22.643622,BOND_88,24731.02,2025-08-11 23:16:22.683105,Corporate Bond,3.91
2024-09-02 23:16:22.643622,BOND_160,30858.89,2025-06-23 23:16:22.683105,Government Bond,3.02
2023-11-07 23:16:22.643622,BOND_11,39066.92,2024-09-15 23:16:22.683105,Government Bond,2.02
2024-06-25 23:16:22.643622,BOND_196,26088.49,2024-08-19 23:16:22.683105,Government Bond,1.64
2024-08-31 23:16:22.643622,BOND_80,24988.27,2024-08-02 23:16:22.683105,Government Bond,1.59
2023-11-02 23:16:22.643622,BOND_138,42945.51,2024-09-26 23:16:22.683105,Corporate Bond,4.99
2023-11-23 23:16:22.643622,BOND_154,32589.69,2024-12-22 23:16:22.683105,Corporate Bond,3.71
2024-05-14 23:16:22.643622,BOND_66,41448.32,2024-09-04 23:16:22.683105,Government Bond,1.92
2024-04-05 23:16:22.643622,BOND_94,14520.64,2025-03-06 23:16:22.683105,Government Bond,1.86
2024-01-13 23:16:22.643622,BOND_43,23865.45,2024-10-02 23:16:22.683105,Government Bond,1.29
2023-10-10 23:16:22.643622,BOND_138,47354.91,2025-01-13 23:16:22.683105,Corporate Bond,1.31
2024-03-06 23:16:22.643622,BOND_178,31422.33,2025-05-20 23:16:22.683105,Corporate Bond,1.98
2024-02-21 23:16:22.643622,BOND_178,21036.15,2024-11-03 23:16:22.683105,Government Bond,2.03
2024-07-20 23:16:22.643622,BOND_94,32431.64,2025-01-18 23:16:22.683105,Corporate Bond,3.22
2024-09-21 23:16:22.643622,BOND_110,49625.4,2024-10-23 23:16:22.683105,Government Bond,4.12
2023-12-04 23:16:22.643622,BOND_165,19907.93,2024-07-06 23:16:22.683105,Corporate Bond,4.14
2024-07-02 23:16:22.643622,BOND_108,44601.12,2024-07-04 23:16:22.683105,Corporate Bond,4.0
2024-05-09 23:16:22.643622,BOND_195,15534.79,2025-01-13 23:16:22.683105,Government Bond,2.71
2024-04-19 23:16:22.643622,BOND_121,35779.02,2024-02-21 23:16:22.683105,Corporate Bond,4.36
2024-03-31 23:16:22.643622,BOND_27,29283.42,2024-04-10 23:16:22.683105,Government Bond,1.56
2024-04-19 23:16:22.643622,BOND_51,43164.13,2024-02-08 23:16:22.683105,Corporate Bond,1.23
2024-04-03 23:16:22.643622,BOND_5,24079.68,2025-04-26 23:16:22.683105,Government Bond,4.02
2024-04-15 23:16:22.643622,BOND_140,18505.44,2024-10-01 23:16:22.683105,Corporate Bond,2.69
2024-10-03 23:16:22.643622,BOND_15,17188.06,2024-07-25 23:16:22.683105,Government Bond,3.24
2024-03-26 23:16:22.643622,BOND_2,32638.97,2024-09-10 23:16:22.683105,Government Bond,2.37
2024-05-05 23:16:22.643622,BOND_149,41106.59,2025-02-04 23:16:22.683105,Corporate Bond,4.97
2023-11-28 23:16:22.643622,BOND_48,34017.71,2024-08-14 23:16:22.683105,Government Bond,3.68
2023-10-22 23:16:22.643622,BOND_50,22491.11,2024-08-13 23:16:22.683105,Corporate Bond,2.87
2024-07-01 23:16:22.643622,BOND_198,15265.15,2024-09-17 23:16:22.683105,Corporate Bond,3.96
2024-07-20 23:16:22.643622,BOND_100,37217.74,2025-05-10 23:16:22.683105,Corporate Bond,4.43
2024-08-29 23:16:22.643622,BOND_122,14475.09,2025-04-29 23:16:22.683105,Government Bond,2.65
2024-01-17 23:16:22.643622,BOND_8,39011.32,2025-05-08 23:16:22.683105,Corporate Bond,4.3
2024-01-25 23:16:22.643622,BOND_200,17409.91,2024-05-09 23:16:22.683105,Government Bond,2.24
2023-11-14 23:16:22.643622,BOND_183,43376.55,2025-04-28 23:16:22.683105,Corporate Bond,1.31
2024-06-12 23:16:22.643622,BOND_2,22247.71,2024-12-19 23:16:22.683105,Government Bond,1.8
2023-11-07 23:16:22.643622,BOND_70,30875.28,2025-02-12 23:16:22.683105,Corporate Bond,1.68
2024-07-20 23:16:22.643622,BOND_186,36271.02,2024-06-11 23:16:22.683105,Government Bond,1.3
2023-11-22 23:16:22.643622,BOND_36,14870.74,2024-07-14 23:16:22.683105,Government Bond,3.93
2023-10-30 23:16:22.643622,BOND_169,42211.69,2024-11-21 23:16:22.683105,Government Bond,4.32
2024-02-14 23:16:22.643622,BOND_30,37764.56,2024-11-01 23:16:22.683105,Corporate Bond,4.48
2023-11-27 23:16:22.643622,BOND_13,29396.72,2025-04-26 23:16:22.683105,Government Bond,4.65
2023-11-02 23:16:22.643622,BOND_35,18138.04,2024-06-20 23:16:22.683105,Government Bond,4.71
2023-12-06 23:16:22.643622,BOND_32,18533.86,2024-07-31 23:16:22.683105,Corporate Bond,2.95
2024-09-04 23:16:22.643622,BOND_69,41800.83,2024-10-11 23:16:22.683105,Government Bond,1.13
2023-10-28 23:16:22.643622,BOND_8,12133.14,2024-02-22 23:16:22.683105,Corporate Bond,2.07
2024-09-19 23:16:22.643622,BOND_24,25369.13,2024-11-28 23:16:22.683105,Government Bond,1.77
2024-07-26 23:16:22.643622,BOND_56,10124.19,2024-07-16 23:16:22.683105,Government Bond,4.98
2024-03-17 23:16:22.643622,BOND_186,24447.22,2024-08-15 23:16:22.683105,Government Bond,4.45
2023-12-08 23:16:22.643622,BOND_150,44066.9,2024-07-02 23:16:22.683105,Corporate Bond,1.35
2024-06-04 23:16:22.643622,BOND_27,14685.11,2025-03-13 23:16:22.683105,Government Bond,3.26
2024-05-28 23:16:22.643622,BOND_27,14813.36,2025-01-26 23:16:22.683105,Corporate Bond,3.59
2023-12-19 23:16:22.643622,BOND_80,27400.54,2024-11-19 23:16:22.683105,Corporate Bond,2.36
2024-02-07 23:16:22.643622,BOND_105,13221.59,2024-01-06 23:16:22.683105,Government Bond,1.85
2024-05-27 23:16:22.643622,BOND_90,45800.41,2024-12-15 23:16:22.683105,Government Bond,2.86
2023-12-30 23:16:22.643622,BOND_34,15186.12,2025-05-03 23:16:22.683105,Government Bond,2.77
2024-08-25 23:16:22.643622,BOND_3,28761.8,2025-04-18 23:16:22.683105,Corporate Bond,3.46
2023-11-04 23:16:22.643622,BOND_115,19546.28,2025-03-09 23:16:22.683105,Corporate Bond,3.44
2024-04-04 23:16:22.643622,BOND_179,34790.44,2024-01-16 23:16:22.683105,Government Bond,3.59
2024-10-02 23:16:22.643622,BOND_159,17527.81,2025-02-24 23:16:22.683105,Government Bond,4.97
2024-02-15 23:16:22.643622,BOND_169,38872.77,2024-02-23 23:16:22.683105,Government Bond,4.56
2024-05-15 23:16:22.643622,BOND_200,35170.34,2024-05-07 23:16:22.683105,Corporate Bond,3.62
2024-06-29 23:16:22.643622,BOND_75,29539.12,2025-03-20 23:16:22.683105,Corporate Bond,3.76
2024-03-30 23:16:22.643622,BOND_88,16394.6,2024-08-27 23:16:22.683105,Corporate Bond,4.22
2024-09-25 23:16:22.643622,BOND_188,13621.5,2024-07-22 23:16:22.683105,Government Bond,2.58
2024-06-04 23:16:22.643622,BOND_122,19853.66,2024-10-03 23:16:22.683105,Government Bond,3.55
2024-01-30 23:16:22.643622,BOND_90,17541.02,2024-08-02 23:16:22.683105,Government Bond,3.74
2024-10-01 23:16:22.643622,BOND_79,27920.52,2024-12-12 23:16:22.683105,Corporate Bond,4.15
2024-01-27 23:16:22.643622,BOND_1,39482.84,2025-04-18 23:16:22.683105,Government Bond,3.13
2023-10-06 23:16:22.643622,BOND_31,38833.45,2024-10-27 23:16:22.683105,Government Bond,3.12
2024-03-22 23:16:22.643622,BOND_45,45739.94,2024-04-07 23:16:22.683105,Corporate Bond,4.66
2024-05-20 23:16:22.643622,BOND_174,19003.48,2025-01-08 23:16:22.683105,Government Bond,1.78
2024-05-15 23:16:22.643622,BOND_47,18775.22,2024-11-14 23:16:22.683105,Corporate Bond,3.37
2024-06-17 23:16:22.643622,BOND_116,31644.65,2024-08-23 23:16:22.683105,Government Bond,4.5
2024-06-03 23:16:22.643622,BOND_137,36055.7,2024-12-12 23:16:22.683105,Government Bond,2.76
2023-11-10 23:16:22.643622,BOND_33,49365.43,2025-01-23 23:16:22.683105,Government Bond,4.15
2024-08-04 23:16:22.643622,BOND_186,33258.28,2025-05-16 23:16:22.683105,Government Bond,2.81
2024-03-23 23:16:22.643622,BOND_171,17106.05,2024-03-27 23:16:22.683105,Government Bond,3.36
2024-10-02 23:16:22.643622,BOND_2,48573.62,2024-06-17 23:16:22.683105,Corporate Bond,4.02
2024-03-31 23:16:22.643622,BOND_10,22489.3,2025-01-04 23:16:22.683105,Government Bond,1.46
2024-04-27 23:16:22.643622,BOND_166,10566.99,2024-08-03 23:16:22.683105,Government Bond,3.08
2024-09-11 23:16:22.643622,BOND_84,41034.96,2024-06-18 23:16:22.683105,Corporate Bond,1.89
2024-05-10 23:16:22.643622,BOND_169,29435.26,2024-10-23 23:16:22.683105,Corporate Bond,2.4
2024-05-31 23:16:22.643622,BOND_170,20502.68,2024-09-04 23:16:22.683105,Government Bond,2.48
2024-03-09 23:16:22.643622,BOND_140,43049.47,2025-03-20 23:16:22.683105,Government Bond,3.4
2024-04-13 23:16:22.643622,BOND_135,36780.84,2025-04-27 23:16:22.683105,Corporate Bond,3.66
2023-10-23 23:16:22.643622,BOND_155,23562.83,2025-01-22 23:16:22.683105,Corporate Bond,1.95
2024-05-27 23:16:22.643622,BOND_103,23067.35,2025-02-14 23:16:22.683105,Corporate Bond,4.07
2024-06-11 23:16:22.643622,BOND_117,26875.03,2025-06-15 23:16:22.683105,Government Bond,3.9
2023-11-20 23:16:22.643622,BOND_45,20022.0,2025-01-15 23:16:22.683105,Government Bond,4.17
2024-09-14 23:16:22.643622,BOND_44,26246.24,2024-10-04 23:16:22.683105,Corporate Bond,1.81
2024-08-14 23:16:22.643622,BOND_32,12597.91,2024-12-01 23:16:22.683105,Corporate Bond,3.37
2024-04-27 23:16:22.643622,BOND_108,34781.98,2024-02-07 23:16:22.683105,Corporate Bond,1.08
2023-12-16 23:16:22.643622,BOND_96,45882.72,2025-02-14 23:16:22.683105,Corporate Bond,1.69
2024-06-27 23:16:22.643622,BOND_155,24279.97,2025-02-05 23:16:22.683105,Corporate Bond,2.79
2023-10-09 23:16:22.643622,BOND_33,30609.64,2024-11-04 23:16:22.683105,Corporate Bond,2.5
2024-07-02 23:16:22.643622,BOND_3,45345.94,2024-08-26 23:16:22.683105,Government Bond,2.13
2023-10-23 23:16:22.643622,BOND_114,33360.84,2024-06-11 23:16:22.683105,Corporate Bond,1.86
2024-08-07 23:16:22.643622,BOND_184,21062.04,2024-05-29 23:16:22.683105,Corporate Bond,3.05
2024-08-02 23:16:22.643622,BOND_23,45344.86,2024-09-22 23:16:22.683105,Corporate Bond,2.11
2023-10-08 23:16:22.643622,BOND_23,31126.4,2025-03-30 23:16:22.683105,Government Bond,1.01
2024-02-22 23:16:22.643622,BOND_143,24750.23,2025-03-23 23:16:22.683105,Government Bond,4.7
2024-08-23 23:16:22.643622,BOND_36,40002.07,2024-06-03 23:16:22.683105,Corporate Bond,3.23
2024-03-26 23:16:22.643622,BOND_11,36324.62,2024-03-17 23:16:22.683105,Government Bond,3.85
2024-07-26 23:16:22.643622,BOND_140,18749.4,2024-10-07 23:16:22.683105,Corporate Bond,2.13
2024-06-26 23:16:22.643622,BOND_43,17726.55,2025-02-06 23:16:22.683105,Corporate Bond,4.8
2024-01-16 23:16:22.643622,BOND_66,26197.36,2025-02-03 23:16:22.683105,Government Bond,2.56
2024-01-11 23:16:22.643622,BOND_97,33610.07,2024-10-15 23:16:22.683105,Government Bond,3.86
2024-02-20 23:16:22.643622,BOND_61,13806.14,2025-01-16 23:16:22.683105,Corporate Bond,1.75
2024-05-09 23:16:22.643622,BOND_19,40200.04,2024-12-05 23:16:22.683105,Government Bond,1.82
2024-01-19 23:16:22.643622,BOND_179,16024.5,2024-09-29 23:16:22.683105,Corporate Bond,3.31
2024-03-10 23:16:22.643622,BOND_183,39881.61,2025-06-04 23:16:22.683105,Government Bond,2.77
2024-06-22 23:16:22.643622,BOND_160,33099.34,2025-04-17 23:16:22.683105,Corporate Bond,4.82
2023-12-16 23:16:22.643622,BOND_166,24639.21,2024-08-19 23:16:22.683105,Corporate Bond,1.84
2023-12-08 23:16:22.643622,BOND_178,30467.08,2025-01-25 23:16:22.683105,Corporate Bond,2.94
2023-12-17 23:16:22.643622,BOND_170,39287.5,2024-08-04 23:16:22.683105,Corporate Bond,1.46
2024-06-05 23:16:22.643622,BOND_71,24181.11,2025-05-27 23:16:22.683105,Government Bond,3.82
2024-05-20 23:16:22.643622,BOND_77,24664.49,2025-02-28 23:16:22.683105,Government Bond,2.51
2024-01-31 23:16:22.643622,BOND_170,44706.48,2024-06-17 23:16:22.683105,Government Bond,2.72
2023-10-22 23:16:22.643622,BOND_190,30031.37,2024-12-03 23:16:22.683105,Government Bond,1.16
2024-07-11 23:16:22.643622,BOND_147,41480.44,2024-04-30 23:16:22.683105,Corporate Bond,4.99
2024-01-24 23:16:22.643622,BOND_5,22793.72,2024-12-01 23:16:22.683105,Corporate Bond,2.09
2024-07-24 23:16:22.643622,BOND_91,34555.13,2024-07-23 23:16:22.683105,Corporate Bond,2.36
2023-12-07 23:16:22.643622,BOND_92,21666.73,2024-01-15 23:16:22.683105,Corporate Bond,3.54
2024-09-06 23:16:22.643622,BOND_188,10291.66,2025-09-09 23:16:22.683105,Corporate Bond,1.28
2024-01-10 23:16:22.643622,BOND_90,17949.93,2024-08-24 23:16:22.683105,Government Bond,3.21
2024-07-17 23:16:22.643622,BOND_191,41383.32,2024-01-09 23:16:22.683105,Government Bond,2.54
2024-08-14 23:16:22.643622,BOND_135,10512.38,2024-05-03 23:16:22.683105,Corporate Bond,2.75
2024-03-11 23:16:22.643622,BOND_147,13398.23,2024-10-31 23:16:22.683105,Corporate Bond,1.99
2024-03-08 23:16:22.643622,BOND_127,43834.88,2025-05-17 23:16:22.683105,Government Bond,1.89
2024-07-28 23:16:22.643622,BOND_23,34802.01,2025-01-02 23:16:22.683105,Corporate Bond,2.45
2024-02-10 23:16:22.643622,BOND_76,35749.47,2024-06-01 23:16:22.683105,Corporate Bond,4.13
2024-09-21 23:16:22.643622,BOND_79,28354.84,2024-07-15 23:16:22.683105,Corporate Bond,2.4
2024-04-22 23:16:22.643622,BOND_155,17613.44,2024-09-15 23:16:22.683105,Government Bond,2.34
2024-07-06 23:16:22.643622,BOND_37,43089.44,2025-02-24 23:16:22.683105,Government Bond,2.22
2024-04-22 23:16:22.643622,BOND_75,23544.14,2025-04-02 23:16:22.683105,Corporate Bond,1.21
2024-05-22 23:16:22.643622,BOND_39,25972.72,2024-05-03 23:16:22.683105,Government Bond,4.33
2024-04-21 23:16:22.643622,BOND_17,13387.99,2024-11-23 23:16:22.683105,Government Bond,1.62
2024-07-31 23:16:22.643622,BOND_90,48330.6,2024-11-13 23:16:22.683105,Government Bond,4.19
2024-07-16 23:16:22.643622,BOND_28,19222.26,2025-02-28 23:16:22.683105,Government Bond,2.76
2024-01-27 23:16:22.643622,BOND_113,19128.73,2025-01-28 23:16:22.683105,Corporate Bond,3.76
2024-05-08 23:16:22.643622,BOND_139,41718.79,2024-09-19 23:16:22.683105,Corporate Bond,3.42
2024-04-11 23:16:22.643622,BOND_8,42447.97,2024-07-04 23:16:22.683105,Corporate Bond,2.81
2023-12-17 23:16:22.643622,BOND_111,49265.05,2025-05-22 23:16:22.683105,Corporate Bond,3.19
2024-08-16 23:16:22.643622,BOND_57,25256.99,2024-11-09 23:16:22.683105,Corporate Bond,4.31
2024-05-27 23:16:22.643622,BOND_64,45692.16,2024-11-22 23:16:22.683105,Corporate Bond,1.01
2023-11-14 23:16:22.643622,BOND_120,40110.71,2024-10-27 23:16:22.683105,Corporate Bond,4.72
2024-02-22 23:16:22.643622,BOND_188,25434.75,2024-11-29 23:16:22.683105,Corporate Bond,1.71
2024-03-10 23:16:22.643622,BOND_181,40238.27,2025-06-05 23:16:22.683105,Corporate Bond,1.19
2023-11-16 23:16:22.643622,BOND_107,40613.92,2025-01-03 23:16:22.683105,Government Bond,3.78
2023-10-14 23:16:22.643622,BOND_89,43774.54,2024-03-12 23:16:22.683105,Government Bond,2.92
2024-09-28 23:16:22.643622,BOND_20,17491.13,2024-12-27 23:16:22.683105,Government Bond,3.28
2024-01-13 23:16:22.643622,BOND_95,23663.5,2025-04-03 23:16:22.683105,Government Bond,2.59
2024-09-28 23:16:22.643622,BOND_126,10054.46,2024-07-22 23:16:22.683105,Government Bond,1.17
2024-08-08 23:16:22.643622,BOND_76,43122.13,2023-12-07 23:16:22.683105,Government Bond,2.44
2024-01-31 23:16:22.643622,BOND_11,35292.83,2024-10-23 23:16:22.683105,Corporate Bond,1.26
2023-10-16 23:16:22.643622,BOND_158,24789.05,2024-11-14 23:16:22.683105,Government Bond,1.41
2023-12-01 23:16:22.643622,BOND_150,25848.94,2024-03-17 23:16:22.683105,Government Bond,4.44
2024-04-19 23:16:22.643622,BOND_185,31430.71,2024-06-09 23:16:22.683105,Corporate Bond,2.71
2024-05-31 23:16:22.643622,BOND_36,28327.03,2024-08-10 23:16:22.683105,Corporate Bond,4.14
2024-04-23 23:16:22.643622,BOND_100,46702.98,2024-06-12 23:16:22.683105,Corporate Bond,1.64
2024-04-19 23:16:22.643622,BOND_55,24557.72,2025-01-02 23:16:22.683105,Corporate Bond,4.12
2023-11-29 23:16:22.643622,BOND_75,24205.11,2024-08-29 23:16:22.683105,Government Bond,4.39
2024-08-25 23:16:22.643622,BOND_68,23632.63,2024-02-28 23:16:22.683105,Government Bond,4.52
2024-01-30 23:16:22.643622,BOND_9,19803.34,2024-05-24 23:16:22.683105,Corporate Bond,1.01
2024-06-27 23:16:22.643622,BOND_27,45550.72,2024-09-05 23:16:22.683105,Corporate Bond,3.89
2024-08-08 23:16:22.643622,BOND_63,27946.67,2025-02-16 23:16:22.683105,Corporate Bond,3.41
2024-05-30 23:16:22.643622,BOND_157,12649.07,2024-07-13 23:16:22.683105,Corporate Bond,3.83
2024-07-05 23:16:22.643622,BOND_5,43756.59,2024-06-19 23:16:22.683105,Corporate Bond,3.79
2024-09-22 23:16:22.643622,BOND_154,47989.34,2024-07-03 23:16:22.683105,Corporate Bond,4.15
2024-07-31 23:16:22.643622,BOND_107,49039.33,2024-08-04 23:16:22.683105,Government Bond,3.58
2024-06-12 23:16:22.643622,BOND_118,49131.04,2024-10-23 23:16:22.683105,Corporate Bond,2.53
2024-06-30 23:16:22.643622,BOND_123,44669.32,2023-12-08 23:16:22.683105,Corporate Bond,1.55
2024-03-30 23:16:22.643622,BOND_137,21989.9,2024-04-30 23:16:22.683105,Corporate Bond,4.1
2023-12-26 23:16:22.643622,BOND_134,16201.76,2024-11-02 23:16:22.683105,Corporate Bond,1.11
2024-05-04 23:16:22.643622,BOND_5,48029.35,2025-04-27 23:16:22.683105,Government Bond,1.84
2023-12-07 23:16:22.643622,BOND_32,42095.56,2024-08-12 23:16:22.683105,Corporate Bond,3.1
2024-09-24 23:16:22.643622,BOND_98,19331.86,2024-11-04 23:16:22.683105,Corporate Bond,3.54
2024-09-05 23:16:22.643622,BOND_49,36836.46,2025-04-13 23:16:22.683105,Government Bond,1.24
2024-06-11 23:16:22.643622,BOND_114,19379.05,2024-09-15 23:16:22.683105,Government Bond,1.61
2024-04-11 23:16:22.643622,BOND_120,16393.68,2024-12-06 23:16:22.683105,Corporate Bond,3.6
2024-05-22 23:16:22.643622,BOND_91,30852.92,2024-05-29 23:16:22.683105,Corporate Bond,3.2
2023-10-27 23:16:22.643622,BOND_100,34713.8,2025-06-09 23:16:22.683105,Government Bond,3.56
2023-12-08 23:16:22.643622,BOND_57,44690.62,2025-08-06 23:16:22.683105,Government Bond,3.91
2024-02-16 23:16:22.643622,BOND_108,14364.08,2025-05-16 23:16:22.683105,Corporate Bond,1.23
2023-10-27 23:16:22.643622,BOND_87,35679.97,2024-04-22 23:16:22.683105,Government Bond,1.74
2023-11-05 23:16:22.643622,BOND_29,20736.85,2024-11-21 23:16:22.683105,Government Bond,3.31
2024-02-10 23:16:22.643622,BOND_121,41829.42,2024-09-15 23:16:22.683105,Corporate Bond,2.12
