Loan_ID,Customer_ID,Loan_Date,Loan_Amount,Loan_Type,Loan_Term,Interest_Rate,Interest_Inflow
4735,CUST_34911,2023-12-27 23:15:53.456301,19908.84,Personal,48,0.09,7167.1824
4736,CUST_16446,2024-09-25 23:15:53.456301,35833.88,Home,12,0.05,1791.694
4737,CUST_16874,2024-02-14 23:15:53.456301,33355.75,Personal,24,0.07,4669.805
4738,CUST_22317,2024-09-14 23:15:53.456301,14552.62,Personal,48,0.09,5238.9432
4739,CUST_19598,2024-07-25 23:15:53.456301,23081.74,Home,36,0.07,4847.165400000001
4740,CUST_28399,2024-09-03 23:15:53.456301,35361.69,Personal,12,0.06,2121.7014
4741,CUST_14687,2023-11-23 23:15:53.456301,12954.48,Personal,48,0.09,4663.6128
4742,CUST_38845,2024-04-09 23:15:53.456301,36282.19,Personal,24,0.07,5079.506600000001
4743,CUST_46301,2024-02-21 23:15:53.456301,41334.0,Auto,12,0.07,2893.38
4744,CUST_36184,2024-02-04 23:15:53.456301,27549.08,Personal,48,0.09,9917.6688
4745,CUST_16535,2023-10-30 23:15:53.456301,21956.87,Home,36,0.07,4610.9427
4746,CUST_16045,2024-04-02 23:15:53.456301,47763.41,Personal,48,0.09,17194.8276
4747,CUST_17887,2024-05-15 23:15:53.456301,12930.14,Personal,12,0.06,775.8083999999999
4748,CUST_18928,2024-06-16 23:15:53.456301,5479.92,Auto,12,0.07,383.59440000000006
4749,CUST_33154,2024-01-16 23:15:53.456301,43527.33,Personal,48,0.09,15669.8388
4750,CUST_46674,2023-12-11 23:15:53.456301,40556.29,Home,24,0.06,4866.7548
4751,CUST_30202,2024-02-29 23:15:53.456301,47653.15,Home,12,0.05,2382.6575000000003
4752,CUST_41831,2024-05-08 23:15:53.456301,14269.58,Auto,24,0.08,2283.1328
4753,CUST_8298,2024-08-22 23:15:53.456301,36024.2,Personal,48,0.09,12968.711999999998
4754,CUST_27681,2023-10-12 23:15:53.456301,5348.41,Auto,48,0.1,2139.364
4755,CUST_1916,2023-11-24 23:15:53.456301,5363.72,Auto,12,0.07,375.46040000000005
4756,CUST_8651,2024-02-09 23:15:53.456301,44742.54,Auto,12,0.07,3131.9778000000006
4757,CUST_24937,2024-04-24 23:15:53.456301,16586.19,Personal,48,0.09,5971.028399999999
4758,CUST_41358,2024-05-29 23:15:53.456301,31325.16,Auto,36,0.09,8457.7932
4759,CUST_4424,2024-01-09 23:15:53.456301,46410.57,Home,12,0.05,2320.5285
4760,CUST_7348,2023-12-20 23:15:53.456301,48809.16,Home,24,0.06,5857.099200000001
4761,CUST_18117,2023-11-20 23:15:53.456301,11337.3,Home,12,0.05,566.865
4762,CUST_33148,2024-03-30 23:15:53.456301,40683.05,Home,24,0.06,4881.966
4763,CUST_47333,2024-01-13 23:15:53.456301,17388.99,Home,48,0.08,5564.4768
4764,CUST_1929,2023-10-26 23:15:53.456301,42996.4,Personal,36,0.08,10319.136
4765,CUST_19159,2024-09-03 23:15:53.456301,27071.14,Personal,36,0.08,6497.073600000001
4766,CUST_13111,2024-02-14 23:15:53.456301,7320.38,Home,36,0.07,1537.2798
4767,CUST_16523,2024-08-12 23:15:53.456301,14690.95,Auto,36,0.09,3966.5565
4768,CUST_24485,2024-05-04 23:15:53.456301,15115.55,Personal,36,0.08,3627.732
4769,CUST_28667,2024-05-08 23:15:53.456301,23119.18,Home,36,0.07,4855.027800000001
4770,CUST_15789,2024-09-26 23:15:53.456301,21037.15,Personal,12,0.06,1262.229
4771,CUST_43843,2024-07-24 23:15:53.456301,20011.64,Personal,24,0.07,2801.6296
4772,CUST_3387,2024-02-13 23:15:53.456301,23394.03,Auto,12,0.07,1637.5821
4773,CUST_24656,2023-10-27 23:15:53.456301,36394.11,Home,48,0.08,11646.1152
4774,CUST_32145,2023-12-19 23:15:53.456301,28014.41,Personal,48,0.09,10085.1876
4775,CUST_42857,2024-06-18 23:15:53.456301,42367.82,Auto,48,0.1,16947.128
4776,CUST_33531,2023-10-11 23:15:53.456301,6807.74,Home,48,0.08,2178.4768
4777,CUST_41564,2024-01-05 23:15:53.456301,39860.03,Home,48,0.08,12755.2096
4778,CUST_48734,2024-04-30 23:15:53.456301,25784.75,Auto,36,0.09,6961.8825
4779,CUST_10534,2023-10-18 23:15:53.456301,28627.5,Home,48,0.08,9160.800000000001
4780,CUST_8392,2024-04-25 23:15:53.456301,41676.41,Home,24,0.06,5001.1692
4781,CUST_42317,2024-08-20 23:15:53.456301,8626.91,Home,24,0.06,1035.2292
4782,CUST_33678,2024-06-02 23:15:53.456301,26632.11,Home,48,0.08,8522.2752
4783,CUST_40848,2024-08-30 23:15:53.456301,29465.01,Personal,24,0.07,4125.1014000000005
4784,CUST_883,2024-02-06 23:15:53.456301,5366.56,Personal,36,0.08,1287.9744
4785,CUST_3145,2024-06-26 23:15:53.456301,36657.89,Personal,24,0.07,5132.104600000001
4786,CUST_17806,2023-12-07 23:15:53.456301,19930.57,Personal,48,0.09,7175.0052
4787,CUST_45269,2024-05-09 23:15:53.456301,49885.98,Home,48,0.08,15963.513600000002
4788,CUST_43757,2024-02-19 23:15:53.456301,9860.41,Home,12,0.05,493.0205
4789,CUST_9142,2023-12-18 23:15:53.456301,26848.53,Home,24,0.06,3221.8235999999997
4790,CUST_49985,2024-08-06 23:15:53.456301,34446.36,Home,24,0.06,4133.5632
4791,CUST_34406,2024-04-29 23:15:53.456301,17655.96,Auto,48,0.1,7062.384
4792,CUST_32884,2024-02-29 23:15:53.456301,38386.5,Home,36,0.07,8061.165000000001
4793,CUST_8295,2024-04-29 23:15:53.456301,49803.16,Auto,36,0.09,13446.853200000001
4794,CUST_13001,2024-08-11 23:15:53.456301,36481.91,Home,12,0.05,1824.0955000000004
4795,CUST_40007,2024-05-26 23:15:53.456301,16647.2,Auto,24,0.08,2663.552
4796,CUST_33612,2024-01-04 23:15:53.456301,39311.24,Home,48,0.08,12579.5968
4797,CUST_5606,2024-10-03 23:15:53.456301,47070.21,Auto,24,0.08,7531.2336
4798,CUST_39068,2024-03-09 23:15:53.456301,43755.27,Auto,24,0.08,7000.843199999999
4799,CUST_13214,2023-12-31 23:15:53.456301,15959.01,Personal,36,0.08,3830.1624
4800,CUST_17501,2024-05-16 23:15:53.456301,7513.43,Home,48,0.08,2404.2976000000003
4801,CUST_19970,2024-03-09 23:15:53.456301,10885.22,Home,12,0.05,544.261
4802,CUST_27091,2024-04-02 23:15:53.456301,45906.96,Home,36,0.07,9640.4616
4803,CUST_2299,2024-07-18 23:15:53.456301,5707.55,Auto,36,0.09,1541.0384999999999
4804,CUST_19187,2024-09-27 23:15:53.456301,38515.96,Home,48,0.08,12325.1072
4805,CUST_7899,2024-01-01 23:15:53.456301,49218.34,Home,12,0.05,2460.917
4806,CUST_48848,2024-09-03 23:15:53.456301,46372.29,Personal,36,0.08,11129.349600000001
4807,CUST_39689,2024-07-26 23:15:53.456301,13742.31,Personal,48,0.09,4947.2316
4808,CUST_38464,2024-04-09 23:15:53.456301,20866.83,Auto,36,0.09,5634.044100000001
4809,CUST_27647,2023-12-28 23:15:53.456301,28495.26,Auto,48,0.1,11398.104
4810,CUST_26399,2024-01-18 23:15:53.456301,39993.86,Personal,12,0.06,2399.6316
4811,CUST_6305,2024-07-05 23:15:53.456301,14139.69,Auto,12,0.07,989.7783000000002
4812,CUST_15974,2024-03-16 23:15:53.456301,34992.38,Personal,12,0.06,2099.5427999999997
4813,CUST_21476,2024-09-01 23:15:53.456301,6960.06,Home,12,0.05,348.00300000000004
4814,CUST_37848,2024-09-14 23:15:53.456301,39791.22,Personal,36,0.08,9549.892800000001
4815,CUST_29618,2024-01-09 23:15:53.456301,44863.99,Auto,48,0.1,17945.596
4816,CUST_37014,2024-05-11 23:15:53.456301,19461.64,Personal,36,0.08,4670.7936
4817,CUST_10260,2024-02-13 23:15:53.456301,22995.22,Home,24,0.06,2759.4264
4818,CUST_36402,2023-10-24 23:15:53.456301,8517.1,Auto,24,0.08,1362.736
4819,CUST_23694,2024-03-07 23:15:53.456301,13356.66,Personal,48,0.09,4808.397599999999
4820,CUST_6784,2024-05-13 23:15:53.456301,7962.69,Home,36,0.07,1672.1649000000002
4821,CUST_941,2023-11-17 23:15:53.456301,16843.92,Auto,36,0.09,4547.858399999999
4822,CUST_8333,2024-03-17 23:15:53.456301,48414.97,Personal,24,0.07,6778.095800000001
4823,CUST_6031,2024-08-18 23:15:53.456301,6041.98,Home,36,0.07,1268.8158
4824,CUST_35991,2023-12-24 23:15:53.456301,45650.47,Personal,48,0.09,16434.1692
4825,CUST_27116,2023-12-22 23:15:53.456301,30398.11,Home,24,0.06,3647.7732
4826,CUST_34294,2024-06-21 23:15:53.456301,17800.54,Home,36,0.07,3738.113400000001
4827,CUST_44960,2024-03-18 23:15:53.456301,18404.24,Personal,48,0.09,6625.526400000001
4828,CUST_12029,2023-12-24 23:15:53.456301,12882.3,Home,24,0.06,1545.8759999999997
4829,CUST_26647,2024-06-29 23:15:53.456301,22701.78,Home,24,0.06,2724.2135999999996
4830,CUST_34554,2024-09-03 23:15:53.456301,20223.6,Home,36,0.07,4246.956
4831,CUST_16079,2024-09-09 23:15:53.456301,17529.5,Personal,36,0.08,4207.08
4832,CUST_45309,2024-04-12 23:15:53.456301,16310.35,Personal,12,0.06,978.621
4833,CUST_13488,2023-12-25 23:15:53.456301,40931.88,Auto,36,0.09,11051.6076
4834,CUST_3978,2023-11-02 23:15:53.456301,47872.19,Auto,36,0.09,12925.491300000002
4835,CUST_45008,2023-10-07 23:15:53.456301,13230.55,Home,24,0.06,1587.666
4836,CUST_40984,2023-10-30 23:15:53.456301,19670.5,Auto,36,0.09,5311.035
4837,CUST_4437,2023-11-16 23:15:53.456301,21882.49,Auto,48,0.1,8752.996000000001
4838,CUST_13893,2024-07-20 23:15:53.456301,40809.06,Auto,48,0.1,16323.624
4839,CUST_37166,2024-02-06 23:15:53.456301,26831.22,Personal,24,0.07,3756.3708000000006
4840,CUST_26316,2023-10-27 23:15:53.456301,16909.64,Personal,12,0.06,1014.5783999999999
4841,CUST_1368,2024-07-20 23:15:53.456301,16157.87,Home,24,0.06,1938.9444
4842,CUST_10189,2024-04-04 23:15:53.456301,38072.03,Personal,48,0.09,13705.930799999998
4843,CUST_5985,2024-07-16 23:15:53.456301,30692.88,Home,36,0.07,6445.504800000001
4844,CUST_48511,2024-05-29 23:15:53.456301,32879.85,Auto,12,0.07,2301.5895
4845,CUST_22340,2024-02-07 23:15:53.456301,25954.35,Personal,48,0.09,9343.565999999999
4846,CUST_26293,2024-06-28 23:15:53.456301,23398.89,Personal,36,0.08,5615.7336
4847,CUST_36101,2024-03-26 23:15:53.456301,29340.89,Auto,48,0.1,11736.356
4848,CUST_20323,2024-07-12 23:15:53.456301,45616.8,Home,36,0.07,9579.528000000002
4849,CUST_15473,2024-03-08 23:15:53.456301,40848.27,Personal,36,0.08,9803.584799999999
4850,CUST_11568,2023-12-18 23:15:53.456301,34446.49,Home,48,0.08,11022.8768
4851,CUST_7148,2024-07-23 23:15:53.456301,41325.21,Personal,24,0.07,5785.5294
4852,CUST_28619,2024-09-25 23:15:53.456301,41161.67,Personal,24,0.07,5762.6338000000005
4853,CUST_17903,2024-09-11 23:15:53.456301,29820.15,Personal,24,0.07,4174.821000000001
4854,CUST_9282,2024-04-12 23:15:53.456301,14969.65,Home,48,0.08,4790.288
4855,CUST_14055,2024-04-13 23:15:53.456301,11021.02,Home,12,0.05,551.051
4856,CUST_49461,2024-03-14 23:15:53.456301,6797.99,Auto,24,0.08,1087.6784
4857,CUST_20887,2023-12-22 23:15:53.456301,28751.16,Home,36,0.07,6037.7436
4858,CUST_47664,2023-12-16 23:15:53.456301,19441.85,Personal,24,0.07,2721.859
4859,CUST_9691,2023-12-15 23:15:53.456301,36027.48,Home,12,0.05,1801.3740000000003
4860,CUST_6462,2023-11-12 23:15:53.456301,31322.86,Home,48,0.08,10023.315200000001
4861,CUST_23346,2023-12-11 23:15:53.456301,19363.72,Personal,24,0.07,2710.9208000000003
4862,CUST_11348,2024-03-01 23:15:53.456301,21550.52,Auto,24,0.08,3448.0832
4863,CUST_28734,2024-09-12 23:15:53.456301,30407.05,Home,24,0.06,3648.846
4864,CUST_6770,2024-02-22 23:15:53.456301,25090.03,Auto,36,0.09,6774.3081
4865,CUST_47330,2023-11-18 23:15:53.456301,38918.69,Personal,36,0.08,9340.4856
4866,CUST_34930,2023-11-18 23:15:53.456301,33221.26,Auto,48,0.1,13288.504
4867,CUST_20258,2024-09-23 23:15:53.456301,17076.95,Home,12,0.05,853.8475000000001
4868,CUST_24960,2024-08-16 23:15:53.456301,5144.46,Home,24,0.06,617.3352
4869,CUST_38426,2023-11-03 23:15:53.456301,48867.08,Personal,12,0.06,2932.0248
4870,CUST_41237,2024-02-01 23:15:53.456301,41036.61,Home,48,0.08,13131.7152
4871,CUST_24525,2024-03-11 23:15:53.456301,28795.11,Personal,24,0.07,4031.3154000000004
4872,CUST_12303,2024-04-29 23:15:53.456301,27164.68,Personal,48,0.09,9779.2848
4873,CUST_31781,2023-10-20 23:15:53.456301,32432.71,Auto,24,0.08,5189.2336
4874,CUST_3421,2024-03-19 23:15:53.456301,46253.12,Personal,48,0.09,16651.1232
4875,CUST_32586,2024-04-30 23:15:53.456301,26098.01,Auto,36,0.09,7046.462699999999
4876,CUST_4962,2024-01-25 23:15:53.456301,36756.85,Auto,36,0.09,9924.349499999998
4877,CUST_29606,2024-07-05 23:15:53.456301,41122.16,Personal,24,0.07,5757.102400000001
4878,CUST_12844,2024-06-25 23:15:53.456301,41263.5,Home,36,0.07,8665.335000000001
4879,CUST_49531,2024-08-10 23:15:53.456301,20634.0,Auto,48,0.1,8253.6
4880,CUST_39002,2024-05-04 23:15:53.456301,23351.61,Personal,36,0.08,5604.3864
4881,CUST_36433,2024-02-07 23:15:53.456301,18855.34,Auto,12,0.07,1319.8738
4882,CUST_38354,2024-02-13 23:15:53.456301,20574.66,Auto,12,0.07,1440.2262
4883,CUST_811,2024-03-20 23:15:53.456301,35923.34,Home,24,0.06,4310.800799999999
4884,CUST_31377,2024-03-14 23:15:53.456301,39613.13,Home,48,0.08,12676.2016
4885,CUST_2989,2024-02-13 23:15:53.456301,23852.3,Home,12,0.05,1192.615
4886,CUST_32420,2024-03-22 23:15:53.456301,33511.31,Home,12,0.05,1675.5655
4887,CUST_43367,2024-06-28 23:15:53.456301,40917.03,Home,36,0.07,8592.5763
4888,CUST_22502,2024-08-31 23:15:53.456301,26028.04,Home,24,0.06,3123.3648
4889,CUST_40567,2023-10-05 23:15:53.456301,18559.92,Home,12,0.05,927.996
4890,CUST_39097,2024-04-21 23:15:53.456301,6030.18,Home,36,0.07,1266.3378000000002
4891,CUST_22685,2023-10-10 23:15:53.456301,13767.49,Personal,24,0.07,1927.4486000000002
4892,CUST_26326,2024-02-15 23:15:53.456301,21988.94,Auto,24,0.08,3518.2304
4893,CUST_12521,2024-01-25 23:15:53.456301,33444.51,Home,24,0.06,4013.3412000000003
4894,CUST_11432,2024-09-17 23:15:53.456301,42752.32,Home,24,0.06,5130.2784
4895,CUST_47382,2024-08-29 23:15:53.456301,16281.75,Auto,36,0.09,4396.072499999999
4896,CUST_17550,2024-03-19 23:15:53.456301,23288.03,Auto,24,0.08,3726.0848
4897,CUST_13843,2024-09-16 23:15:53.456301,10828.95,Auto,36,0.09,2923.8165
4898,CUST_20827,2024-01-20 23:15:53.456301,32711.59,Auto,36,0.09,8832.1293
4899,CUST_36665,2023-11-17 23:15:53.456301,6366.34,Auto,12,0.07,445.64380000000006
4900,CUST_44454,2024-05-02 23:15:53.456301,45819.24,Auto,12,0.07,3207.3468000000003
4901,CUST_40647,2023-11-12 23:15:53.456301,31813.01,Auto,48,0.1,12725.204
4902,CUST_23199,2023-12-11 23:15:53.456301,49533.54,Personal,24,0.07,6934.695600000001
4903,CUST_24843,2023-11-09 23:15:53.456301,8896.13,Auto,48,0.1,3558.4519999999998
4904,CUST_28145,2024-03-31 23:15:53.456301,46673.97,Home,24,0.06,5600.8764
4905,CUST_39439,2024-05-01 23:15:53.456301,13689.13,Home,36,0.07,2874.7173000000003
4906,CUST_45448,2024-07-22 23:15:53.456301,41166.78,Auto,12,0.07,2881.6746000000003
4907,CUST_32857,2024-02-26 23:15:53.456301,44722.01,Auto,48,0.1,17888.804
4908,CUST_2117,2024-03-30 23:15:53.456301,39210.54,Auto,12,0.07,2744.7378000000003
4909,CUST_11268,2023-12-16 23:15:53.456301,36965.17,Auto,12,0.07,2587.5619
4910,CUST_16644,2024-05-02 23:15:53.456301,37105.25,Home,24,0.06,4452.63
4911,CUST_39918,2023-12-12 23:15:53.456301,25771.07,Auto,24,0.08,4123.3712
4912,CUST_29909,2024-06-27 23:15:53.456301,20257.8,Personal,48,0.09,7292.807999999999
4913,CUST_34827,2024-02-06 23:15:53.456301,38538.2,Personal,36,0.08,9249.168
4914,CUST_10708,2024-09-03 23:15:53.456301,39848.52,Auto,36,0.09,10759.1004
4915,CUST_27765,2024-06-13 23:15:53.456301,40388.23,Auto,12,0.07,2827.1761000000006
4916,CUST_44407,2024-03-18 23:15:53.456301,43019.09,Auto,24,0.08,6883.0544
4917,CUST_25490,2024-06-22 23:15:53.456301,29123.59,Personal,48,0.09,10484.4924
4918,CUST_25069,2024-03-20 23:15:53.456301,22379.89,Personal,12,0.06,1342.7934
4919,CUST_48766,2023-12-26 23:15:53.456301,12138.71,Personal,36,0.08,2913.2904
4920,CUST_6520,2024-06-19 23:15:53.456301,6529.89,Auto,48,0.1,2611.956
4921,CUST_40233,2024-03-24 23:15:53.456301,18104.75,Personal,36,0.08,4345.14
4922,CUST_11364,2024-09-09 23:15:53.456301,32075.59,Auto,24,0.08,5132.0944
4923,CUST_3796,2024-08-26 23:15:53.456301,33246.93,Personal,36,0.08,7979.263200000001
4924,CUST_25861,2024-08-11 23:15:53.456301,20713.48,Home,12,0.05,1035.674
4925,CUST_47014,2024-08-17 23:15:53.456301,28567.23,Auto,12,0.07,1999.7061
4926,CUST_19459,2023-12-15 23:15:53.456301,22529.38,Home,36,0.07,4731.169800000001
4927,CUST_39831,2024-03-28 23:15:53.456301,8817.47,Auto,48,0.1,3526.988
4928,CUST_24412,2023-12-27 23:15:53.456301,10088.87,Home,36,0.07,2118.6627000000003
4929,CUST_5408,2024-03-30 23:15:53.456301,38303.45,Auto,36,0.09,10341.931499999999
4930,CUST_31596,2024-06-09 23:15:53.456301,8890.69,Personal,12,0.06,533.4414
4931,CUST_28445,2024-08-07 23:15:53.456301,39168.38,Home,48,0.08,12533.881599999999
4932,CUST_29686,2024-09-06 23:15:53.456301,7121.92,Auto,24,0.08,1139.5072
4933,CUST_4717,2023-11-11 23:15:53.456301,18857.3,Auto,48,0.1,7542.92
4934,CUST_47730,2024-05-14 23:15:53.456301,19689.92,Personal,12,0.06,1181.3952
4935,CUST_30696,2024-05-11 23:15:53.456301,34696.83,Personal,48,0.09,12490.8588
4936,CUST_21976,2024-06-05 23:15:53.456301,39748.64,Home,36,0.07,8347.2144
4937,CUST_30575,2024-06-30 23:15:53.456301,19854.52,Home,48,0.08,6353.446400000001
4938,CUST_2016,2024-05-06 23:15:53.456301,15028.91,Auto,48,0.1,6011.564
4939,CUST_15925,2024-07-03 23:15:53.456301,33520.55,Auto,48,0.1,13408.220000000001
4940,CUST_27650,2024-09-26 23:15:53.456301,34277.53,Home,36,0.07,7198.281300000001
4941,CUST_24104,2024-02-26 23:15:53.456301,11489.27,Auto,24,0.08,1838.2832
4942,CUST_42323,2023-10-15 23:15:53.456301,15965.66,Personal,36,0.08,3831.7583999999997
4943,CUST_29009,2024-01-09 23:15:53.456301,32008.66,Auto,48,0.1,12803.464
4944,CUST_14769,2024-07-31 23:15:53.456301,42825.47,Personal,48,0.09,15417.1692
4945,CUST_41872,2023-12-09 23:15:53.456301,38804.56,Personal,12,0.06,2328.2736
4946,CUST_33314,2024-03-01 23:15:53.456301,25791.36,Auto,36,0.09,6963.6672
4947,CUST_34645,2024-03-20 23:15:53.456301,14844.26,Home,48,0.08,4750.1632
4948,CUST_12609,2024-02-23 23:15:53.456301,25056.4,Home,24,0.06,3006.768
4949,CUST_49441,2024-09-27 23:15:53.456301,20412.78,Personal,36,0.08,4899.0671999999995
4950,CUST_44864,2024-09-11 23:15:53.456301,41836.6,Home,36,0.07,8785.686000000002
4951,CUST_27875,2023-11-12 23:15:53.456301,18142.54,Personal,12,0.06,1088.5524
4952,CUST_46572,2024-04-06 23:15:53.456301,35709.04,Personal,12,0.06,2142.5424
4953,CUST_48210,2023-11-08 23:15:53.456301,39673.79,Auto,24,0.08,6347.8064
4954,CUST_689,2024-08-27 23:15:53.456301,9686.08,Auto,12,0.07,678.0256
4955,CUST_36106,2023-12-29 23:15:53.456301,40297.02,Home,12,0.05,2014.8509999999999
4956,CUST_32789,2024-01-09 23:15:53.456301,23443.34,Personal,36,0.08,5626.4016
4957,CUST_1991,2024-04-20 23:15:53.456301,12071.46,Home,48,0.08,3862.8671999999997
4958,CUST_46005,2024-10-02 23:15:53.456301,38105.21,Auto,36,0.09,10288.4067
4959,CUST_45094,2023-12-23 23:15:53.456301,46165.79,Auto,24,0.08,7386.526400000001
4960,CUST_43037,2024-03-14 23:15:53.456301,40362.24,Personal,12,0.06,2421.7344
4961,CUST_29219,2023-10-05 23:15:53.456301,26740.81,Personal,24,0.07,3743.7134000000005
4962,CUST_44597,2024-03-09 23:15:53.456301,31285.77,Home,36,0.07,6570.011700000001
4963,CUST_31732,2024-04-18 23:15:53.456301,37774.05,Home,24,0.06,4532.886
4964,CUST_2871,2023-11-01 23:15:53.456301,23887.16,Personal,36,0.08,5732.9184000000005
4965,CUST_5921,2023-10-19 23:15:53.456301,11893.52,Auto,36,0.09,3211.2504
4966,CUST_36657,2024-04-23 23:15:53.456301,41014.76,Auto,48,0.1,16405.904000000002
4967,CUST_6155,2024-09-23 23:15:53.456301,5563.91,Personal,36,0.08,1335.3384
4968,CUST_2256,2024-09-04 23:15:53.456301,26573.76,Personal,12,0.06,1594.4255999999998
4969,CUST_41205,2023-12-04 23:15:53.456301,21838.21,Personal,24,0.07,3057.3494
4970,CUST_5161,2024-07-14 23:15:53.456301,18377.68,Auto,48,0.1,7351.072
4971,CUST_2327,2024-04-25 23:15:53.456301,48097.7,Home,48,0.08,15391.264
4972,CUST_20706,2024-04-11 23:15:53.456301,45472.68,Personal,36,0.08,10913.443200000002
4973,CUST_8896,2024-06-17 23:15:53.456301,33847.18,Home,36,0.07,7107.907800000001
4974,CUST_28807,2024-02-02 23:15:53.456301,34023.09,Home,12,0.05,1701.1544999999999
4975,CUST_34371,2024-01-06 23:15:53.456301,26853.0,Home,12,0.05,1342.65
4976,CUST_34772,2024-04-05 23:15:53.456301,5972.5,Home,24,0.06,716.6999999999999
4977,CUST_13813,2023-11-24 23:15:53.456301,44694.58,Auto,12,0.07,3128.6206
4978,CUST_34599,2023-12-25 23:15:53.456301,38276.22,Auto,24,0.08,6124.1952
4979,CUST_20215,2024-03-05 23:15:53.456301,18664.19,Auto,48,0.1,7465.6759999999995
4980,CUST_24359,2024-09-21 23:15:53.456301,8736.69,Personal,24,0.07,1223.1366000000003
4981,CUST_2794,2024-07-28 23:15:53.456301,42476.7,Home,24,0.06,5097.204
4982,CUST_10876,2024-10-01 23:15:53.456301,40835.42,Personal,12,0.06,2450.1252
4983,CUST_14947,2024-09-22 23:15:53.456301,34811.66,Home,48,0.08,11139.731200000002
4984,CUST_6079,2024-08-02 23:15:53.456301,34452.63,Auto,24,0.08,5512.4208
4985,CUST_46056,2024-04-08 23:15:53.456301,37734.2,Personal,24,0.07,5282.7880000000005
4986,CUST_34584,2024-01-24 23:15:53.456301,41744.61,Auto,12,0.07,2922.1227000000003
4987,CUST_25981,2023-11-25 23:15:53.456301,22789.98,Personal,36,0.08,5469.5952
4988,CUST_36153,2024-04-23 23:15:53.456301,34304.0,Home,12,0.05,1715.2
4989,CUST_34075,2024-07-24 23:15:53.456301,11664.95,Home,12,0.05,583.2475000000001
4990,CUST_37858,2024-05-18 23:15:53.456301,46924.52,Personal,12,0.06,2815.4711999999995
4991,CUST_2616,2024-03-27 23:15:53.456301,14054.81,Home,24,0.06,1686.5772
4992,CUST_3312,2024-01-16 23:15:53.456301,16926.97,Personal,36,0.08,4062.4728000000005
4993,CUST_25348,2024-06-19 23:15:53.456301,25451.91,Home,12,0.05,1272.5955000000001
4994,CUST_45855,2024-05-27 23:15:53.456301,43623.24,Home,24,0.06,5234.788799999999
4995,CUST_39523,2024-02-20 23:15:53.456301,6706.15,Home,12,0.05,335.3075
4996,CUST_7730,2024-01-24 23:15:53.456301,24599.26,Auto,12,0.07,1721.9482
4997,CUST_42757,2023-12-04 23:15:53.456301,33505.47,Home,48,0.08,10721.7504
4998,CUST_42730,2024-07-15 23:15:53.456301,44870.5,Home,12,0.05,2243.525
4999,CUST_13971,2024-04-25 23:15:53.456301,13319.33,Auto,24,0.08,2131.0928
5000,CUST_2120,2024-07-15 23:15:53.456301,42166.3,Personal,12,0.06,2529.978
5001,CUST_43859,2023-10-13 23:15:53.456301,19481.37,Auto,12,0.07,1363.6959000000002
5002,CUST_35842,2023-11-21 23:15:53.456301,44701.04,Auto,48,0.1,17880.416
5003,CUST_33899,2023-10-31 23:15:53.456301,14397.38,Home,48,0.08,4607.161599999999
5004,CUST_19661,2024-02-21 23:15:53.456301,47166.39,Auto,12,0.07,3301.6473
5005,CUST_45931,2023-10-10 23:15:53.456301,36945.52,Home,36,0.07,7758.5592
5006,CUST_6844,2024-02-03 23:15:53.456301,29461.5,Home,48,0.08,9427.68
5007,CUST_34957,2024-09-15 23:15:53.456301,17940.18,Auto,24,0.08,2870.4288
5008,CUST_42005,2024-06-02 23:15:53.456301,35294.86,Auto,48,0.1,14117.944000000001
5009,CUST_9634,2023-11-27 23:15:53.456301,33597.24,Home,48,0.08,10751.1168
5010,CUST_6264,2024-09-07 23:15:53.456301,36366.91,Personal,24,0.07,5091.367400000001
